fault_id,node_id,visit_id,visit_date:,original_reported_date,node_age,node_type,fault_type,engineer_skill_level,engineer_note,outcome
FAULT8231,NODE328,3,2020-08-21 00:00:00,2020-07-21 00:00:00,15,TYPE2,FAULT8,LEVEL2,109 120 34 130 131 142 74,FAIL
FAULT6570,NODE448,0,2020-12-02 00:00:00,2020-11-24 00:00:00,11,TYPE2,FAULT2,LEVEL3,42 117 128,SUCCESS
FAULT5089,NODE177,0,2020-09-17 00:00:00,2020-09-14 00:00:00,10,TYPE5,FAULT2,LEVEL3,63 123 30 6 45 201,FAIL
FAULT384,NODE195,2,2020-06-06 00:00:00,2020-05-10 00:00:00,20,TYPE1,FAULT1,LEVEL1,45 181 43 48 71 191 10 20 192,FAIL
FAULT8848,NODE490,2,2020-06-11 00:00:00,2020-05-23 00:00:00,3,TYPE2,FAULT6,LEVEL3,108 167 121,SUCCESS
FAULT679,NODE489,2,2020-06-20 00:00:00,2020-06-07 00:00:00,2,TYPE4,FAULT9,LEVEL5,141 184 28 153 85 104 73 181,SUCCESS
FAULT7784,NODE239,1,2020-12-04 00:00:00,2020-11-23 00:00:00,3,TYPE2,FAULT6,LEVEL2,4 147 5 203,SUCCESS
FAULT5267,NODE492,0,2020-07-02 00:00:00,2020-06-22 00:00:00,13,TYPE2,FAULT2,LEVEL1,196 180 116 55 158 45 175 134 200,FAIL
FAULT7570,NODE65,1,2020-02-24 00:00:00,2020-02-10 00:00:00,12,TYPE3,FAULT2,LEVEL3,1 203 177 160 100 203,FAIL
FAULT2434,NODE80,1,2020-01-11 00:00:00,2020-01-01 00:00:00,17,TYPE2,FAULT7,LEVEL2,74 93 17 202 163 0 30 107,FAIL
FAULT6403,NODE10,2,2020-06-29 00:00:00,2020-06-11 00:00:00,12,TYPE1,FAULT9,LEVEL3,133 102 81 123,SUCCESS
FAULT3601,NODE131,0,2020-10-26 00:00:00,2020-10-19 00:00:00,1,TYPE2,FAULT9,LEVEL5,76 20 112 87 119 5 6 201 148 131 181 194,FAIL
FAULT6596,NODE164,0,2020-09-10 00:00:00,2020-09-04 00:00:00,12,TYPE1,FAULT4,LEVEL3,38 199 202,SUCCESS
FAULT8950,NODE55,1,2020-07-11 00:00:00,2020-06-24 00:00:00,2,TYPE5,FAULT1,LEVEL1,142 45 35 109 43 138 105,FAIL
FAULT6905,NODE14,0,2020-07-17 00:00:00,2020-07-15 00:00:00,3,TYPE5,FAULT2,LEVEL1,33 67 58 24 16 151,FAIL
FAULT1405,NODE218,0,2020-12-24 00:00:00,2020-12-18 00:00:00,7,TYPE2,FAULT2,LEVEL5,101 169 46 34 62 56 127 118 18 17 145 63 201,SUCCESS
FAULT9555,NODE154,0,2020-02-22 00:00:00,2020-02-19 00:00:00,13,TYPE2,FAULT8,LEVEL4,57 123 153 101 115 55 47 139 202 143,FAIL
FAULT150,NODE462,0,2020-09-16 00:00:00,2020-09-06 00:00:00,10,TYPE1,FAULT9,LEVEL1,38 1 153 25 23 110 46 74 15 21 70 107 202,SUCCESS
FAULT2970,NODE216,1,2020-06-22 00:00:00,2020-06-12 00:00:00,13,TYPE2,FAULT3,LEVEL1,192 50 180 25 178 34 182 79 185 7 31 78 118 130 4,FAIL
FAULT2476,NODE210,0,2020-09-30 00:00:00,2020-09-21 00:00:00,15,TYPE2,FAULT3,LEVEL4,46 149 79 68 124 130,SUCCESS
FAULT8718,NODE161,0,2020-10-10 00:00:00,2020-10-06 00:00:00,13,TYPE1,FAULT3,LEVEL4,133 91 56 82 94 55 130 73 65,FAIL
FAULT4213,NODE75,3,2020-09-26 00:00:00,2020-09-04 00:00:00,9,TYPE1,FAULT6,LEVEL5,167 99 87 68 31 85 125 201,SUCCESS
FAULT982,NODE230,2,2020-09-02 00:00:00,2020-08-21 00:00:00,12,TYPE4,FAULT5,LEVEL3,142 95 189 85 180 129 162 31 192 42 100 51,SUCCESS
FAULT5053,NODE120,0,2020-01-10 00:00:00,2020-01-08 00:00:00,2,TYPE4,FAULT2,LEVEL5,27 202 52 68 6 140 145 160 94 24 2 49,FAIL
FAULT9620,NODE310,0,2020-07-12 00:00:00,2020-07-02 00:00:00,10,TYPE2,FAULT2,LEVEL5,149 94 182 80 135 199,SUCCESS
FAULT9337,NODE214,0,2020-06-24 00:00:00,2020-06-18 00:00:00,13,TYPE1,FAULT8,LEVEL2,153 48 20 31 64 19 154 5 178 161 2,FAIL
FAULT3283,NODE257,0,2020-02-28 00:00:00,2020-02-22 00:00:00,1,TYPE5,FAULT1,LEVEL4,36 96 150 62 121 50 110 193 135 192 64 145,FAIL
FAULT8360,NODE290,0,2020-10-30 00:00:00,2020-10-20 00:00:00,5,TYPE4,FAULT1,LEVEL3,184 50 1 52 58 13,FAIL
FAULT4758,NODE448,2,2020-12-31 00:00:00,2020-12-12 00:00:00,16,TYPE5,FAULT2,LEVEL4,14 161 31 0 66,SUCCESS
FAULT5884,NODE275,1,2020-07-26 00:00:00,2020-07-12 00:00:00,16,TYPE5,FAULT8,LEVEL3,14 153 123 90 11 86,FAIL
FAULT1337,NODE65,0,2020-05-22 00:00:00,2020-05-17 00:00:00,16,TYPE3,FAULT5,LEVEL3,60 8 197 179 44 178 118 176 71 184 14 66,FAIL
FAULT2,NODE425,0,2020-02-16 00:00:00,2020-02-13 00:00:00,12,TYPE3,FAULT7,LEVEL2,36 10 35 175 155 72 172 38 171 195 200 29 13 107,SUCCESS
FAULT8249,NODE457,1,2020-09-02 00:00:00,2020-08-15 00:00:00,13,TYPE3,FAULT7,LEVEL5,186 19 75 116,SUCCESS
FAULT8549,NODE306,3,2020-03-07 00:00:00,2020-02-19 00:00:00,19,TYPE3,FAULT8,LEVEL5,58 92 49 139 114 23 147,SUCCESS
FAULT2030,NODE469,1,2020-12-22 00:00:00,2020-12-13 00:00:00,16,TYPE1,FAULT8,LEVEL5,152 95 0 29,SUCCESS
FAULT6864,NODE327,2,2020-09-26 00:00:00,2020-09-08 00:00:00,16,TYPE1,FAULT4,LEVEL4,45 25 128 169 44 161,SUCCESS
FAULT6649,NODE141,1,2020-03-15 00:00:00,2020-03-05 00:00:00,18,TYPE2,FAULT3,LEVEL1,156 188 113 202 89 91 85 172 195 122 186 93 82 152,SUCCESS
FAULT4030,NODE409,0,2020-03-08 00:00:00,2020-03-02 00:00:00,10,TYPE5,FAULT4,LEVEL3,188 121 106 203,SUCCESS
FAULT599,NODE364,2,2020-10-14 00:00:00,2020-10-01 00:00:00,12,TYPE1,FAULT9,LEVEL2,123 171 165 84 127 17 98 120 133 197 183,SUCCESS
FAULT9943,NODE432,0,2020-04-07 00:00:00,2020-04-04 00:00:00,6,TYPE3,FAULT2,LEVEL3,76 22 195 11,SUCCESS
FAULT9530,NODE393,0,2020-01-30 00:00:00,2020-01-22 00:00:00,6,TYPE1,FAULT4,LEVEL5,123 113 37 194 181 200 72 160 99 114 197 124 125,SUCCESS
FAULT1216,NODE124,2,2020-07-02 00:00:00,2020-06-11 00:00:00,1,TYPE2,FAULT8,LEVEL4,15 188 57 62 87 31 34,SUCCESS
FAULT6750,NODE94,0,2020-09-20 00:00:00,2020-09-10 00:00:00,14,TYPE3,FAULT2,LEVEL1,168 174 27 58 201 160 44 40 157 101,FAIL
FAULT2069,NODE82,0,2020-10-13 00:00:00,2020-10-08 00:00:00,17,TYPE2,FAULT2,LEVEL5,53 152 68 175 70 174 187 57 159 16,SUCCESS
FAULT658,NODE424,1,2020-05-12 00:00:00,2020-05-04 00:00:00,3,TYPE5,FAULT4,LEVEL4,126 51 110 199,SUCCESS
FAULT4360,NODE2,0,2020-01-22 00:00:00,2020-01-15 00:00:00,5,TYPE3,FAULT6,LEVEL3,175 109 31 106 64 57 85 198 87 114 39,SUCCESS
FAULT7838,NODE48,0,2020-01-31 00:00:00,2020-01-23 00:00:00,4,TYPE5,FAULT1,LEVEL2,187 32 22 189 148 173 101 3 196,SUCCESS
FAULT9955,NODE439,2,2020-06-08 00:00:00,2020-05-23 00:00:00,18,TYPE1,FAULT5,LEVEL1,30 191 156 171 127 48 54 51 73 78 39 164 202 99 202,SUCCESS
FAULT338,NODE199,0,2020-01-25 00:00:00,2020-01-19 00:00:00,6,TYPE5,FAULT2,LEVEL2,58 92 67 25 189 20 99 83 153 29 44 183 19 8 132,FAIL
FAULT3585,NODE227,0,2020-07-21 00:00:00,2020-07-13 00:00:00,14,TYPE3,FAULT7,LEVEL4,9 118 103 39 115 108 84 199 105 66 201,SUCCESS
FAULT3277,NODE245,1,2020-01-07 00:00:00,2020-01-02 00:00:00,4,TYPE3,FAULT2,LEVEL3,89 90 93 190,FAIL
FAULT3473,NODE460,0,2020-04-13 00:00:00,2020-04-07 00:00:00,14,TYPE3,FAULT8,LEVEL3,57 164 203 51 117 105 88 5 153 132 96 27 138,FAIL
FAULT855,NODE350,0,2020-01-10 00:00:00,2020-01-07 00:00:00,10,TYPE1,FAULT1,LEVEL4,132 101 129 173 49,SUCCESS
FAULT6522,NODE14,1,2020-05-15 00:00:00,2020-05-04 00:00:00,15,TYPE1,FAULT2,LEVEL4,63 199 148 92 20 144 70 45 121,SUCCESS
FAULT6928,NODE476,0,2020-01-07 00:00:00,2020-01-04 00:00:00,15,TYPE3,FAULT2,LEVEL3,187 39 21 121 111 189 56 96 153 92,FAIL
FAULT4823,NODE170,4,2020-12-03 00:00:00,2020-11-03 00:00:00,11,TYPE2,FAULT2,LEVEL4,29 5 100 180 1 161 103 6 31 33 200,SUCCESS
FAULT183,NODE459,0,2020-09-12 00:00:00,2020-09-09 00:00:00,2,TYPE1,FAULT3,LEVEL4,121 147 162 29 48 113,SUCCESS
FAULT5820,NODE141,0,2020-11-08 00:00:00,2020-11-03 00:00:00,1,TYPE4,FAULT3,LEVEL3,37 117 77 39 105 72 69 36,SUCCESS
FAULT964,NODE415,1,2020-12-25 00:00:00,2020-12-15 00:00:00,20,TYPE3,FAULT8,LEVEL5,134 31 59 132 149 85 4 1 193 101 146 19,FAIL
FAULT4208,NODE372,0,2020-03-24 00:00:00,2020-03-23 00:00:00,15,TYPE5,FAULT1,LEVEL4,78 120 104 74 0 11 178 113 45 38 163 9 67,FAIL
FAULT1639,NODE415,0,2020-04-28 00:00:00,2020-04-20 00:00:00,14,TYPE4,FAULT5,LEVEL3,177 61 138 32 170 89 16 12 110 187 68,FAIL
FAULT1388,NODE213,0,2020-05-11 00:00:00,2020-05-01 00:00:00,11,TYPE5,FAULT6,LEVEL3,28 85 63 120 168 4 162 1 110 43 122,FAIL
FAULT1432,NODE383,0,2020-03-21 00:00:00,2020-03-20 00:00:00,18,TYPE3,FAULT3,LEVEL5,192 148 99 65 93 143 50 108 141 200 6,SUCCESS
FAULT5302,NODE205,2,2020-10-27 00:00:00,2020-10-08 00:00:00,5,TYPE3,FAULT3,LEVEL3,78 148 92 112 165 131,FAIL
FAULT9555,NODE154,1,2020-03-03 00:00:00,2020-02-19 00:00:00,13,TYPE2,FAULT8,LEVEL2,124 74 71 203,FAIL
FAULT222,NODE180,1,2020-11-29 00:00:00,2020-11-20 00:00:00,11,TYPE1,FAULT7,LEVEL2,25 46 28 182 179 134 189 154 102 8 64 2 103 170 75,FAIL
FAULT7552,NODE124,0,2020-08-11 00:00:00,2020-08-01 00:00:00,3,TYPE2,FAULT4,LEVEL3,27 161 9 146 128 102 72 65 202 109 5 171 180 173 140,FAIL
FAULT2299,NODE55,1,2020-04-09 00:00:00,2020-04-02 00:00:00,15,TYPE1,FAULT5,LEVEL5,29 33 179,FAIL
FAULT4279,NODE421,0,2020-12-22 00:00:00,2020-12-13 00:00:00,2,TYPE2,FAULT2,LEVEL3,168 73 175 36 160 45 192 146 122 181 96 152 119 34 200,FAIL
FAULT3625,NODE143,1,2020-03-30 00:00:00,2020-03-20 00:00:00,12,TYPE4,FAULT6,LEVEL1,29 108 91 105 56 28 122,FAIL
FAULT2201,NODE180,2,2020-06-30 00:00:00,2020-06-04 00:00:00,14,TYPE4,FAULT8,LEVEL4,158 202 29 120 13 17 116 201,SUCCESS
FAULT6392,NODE253,0,2020-01-19 00:00:00,2020-01-18 00:00:00,13,TYPE3,FAULT1,LEVEL3,67 48 40 70 9 98 202,SUCCESS
FAULT1232,NODE63,2,2020-07-04 00:00:00,2020-06-12 00:00:00,19,TYPE2,FAULT3,LEVEL1,114 148 116,SUCCESS
FAULT5005,NODE481,0,2020-05-31 00:00:00,2020-05-24 00:00:00,19,TYPE2,FAULT7,LEVEL4,127 102 173 117 14 105 92 43 122 153 86 99 106,FAIL
FAULT7226,NODE17,0,2020-06-11 00:00:00,2020-06-05 00:00:00,14,TYPE5,FAULT5,LEVEL3,12 136 119 48 24 7 23 40 144 110 153 188 92,SUCCESS
FAULT7525,NODE493,1,2020-07-27 00:00:00,2020-07-13 00:00:00,15,TYPE2,FAULT6,LEVEL1,94 19 53,SUCCESS
FAULT3705,NODE262,0,2020-10-28 00:00:00,2020-10-22 00:00:00,5,TYPE4,FAULT2,LEVEL4,41 187 180 186 200,SUCCESS
FAULT1638,NODE461,1,2020-02-06 00:00:00,2020-02-01 00:00:00,10,TYPE5,FAULT5,LEVEL3,20 169 36 122 91 93 38 180 22,FAIL
FAULT4371,NODE10,0,2020-10-19 00:00:00,2020-10-15 00:00:00,19,TYPE1,FAULT7,LEVEL5,122 121 188 5 20 162 177 56 134 50 187 0 84 117 127,SUCCESS
FAULT8633,NODE122,2,2020-09-02 00:00:00,2020-08-15 00:00:00,9,TYPE4,FAULT8,LEVEL3,16 46 192 169 90 7,SUCCESS
FAULT8885,NODE150,0,2020-06-16 00:00:00,2020-06-08 00:00:00,18,TYPE2,FAULT7,LEVEL4,92 27 188 197 36 150,FAIL
FAULT1771,NODE233,1,2020-04-15 00:00:00,2020-04-05 00:00:00,12,TYPE4,FAULT5,LEVEL1,102 193 153 18 75,SUCCESS
FAULT304,NODE239,3,2020-05-14 00:00:00,2020-04-24 00:00:00,12,TYPE1,FAULT4,LEVEL1,178 71 202 169 57,FAIL
FAULT4978,NODE390,4,2020-12-17 00:00:00,2020-11-12 00:00:00,8,TYPE3,FAULT2,LEVEL1,103 117 88 74 62 161 114 165 139 56 67 49,SUCCESS
FAULT6655,NODE2,0,2020-05-03 00:00:00,2020-04-24 00:00:00,7,TYPE1,FAULT5,LEVEL2,102 8 166 24 201 147,FAIL
FAULT6396,NODE36,2,2020-08-29 00:00:00,2020-08-11 00:00:00,11,TYPE4,FAULT9,LEVEL1,86 121 64 175 153 189 36,SUCCESS
FAULT5076,NODE50,0,2020-10-30 00:00:00,2020-10-23 00:00:00,17,TYPE4,FAULT7,LEVEL1,126 123 54 196 169 96,SUCCESS
FAULT864,NODE370,0,2020-12-27 00:00:00,2020-12-24 00:00:00,7,TYPE5,FAULT9,LEVEL1,112 81 200 126 62 117 128 68 33 28 118 77,FAIL
FAULT7323,NODE470,1,2020-05-29 00:00:00,2020-05-18 00:00:00,2,TYPE2,FAULT5,LEVEL3,74 161 12 131 21 44 192 88 81,FAIL
FAULT6642,NODE362,0,2020-01-09 00:00:00,2020-01-01 00:00:00,0,TYPE4,FAULT7,LEVEL4,86 116 11 121 124 111 92 197 16 193 203,SUCCESS
FAULT2905,NODE168,2,2020-03-17 00:00:00,2020-03-05 00:00:00,19,TYPE4,FAULT8,LEVEL4,25 161 6 173 153 131 199,SUCCESS
FAULT4807,NODE338,0,2020-07-15 00:00:00,2020-07-11 00:00:00,16,TYPE5,FAULT6,LEVEL1,81 49 47 77 97 170 25 160 85 51 6 114 190 197 33,FAIL
FAULT2654,NODE164,1,2020-06-09 00:00:00,2020-06-04 00:00:00,11,TYPE5,FAULT7,LEVEL4,113 18 87 20 55 70 201 145 12 160 109,SUCCESS
FAULT8894,NODE308,0,2020-01-22 00:00:00,2020-01-16 00:00:00,12,TYPE2,FAULT4,LEVEL4,48 18 41 109 9 100 49 186 139,SUCCESS
FAULT5352,NODE109,2,2020-04-30 00:00:00,2020-04-13 00:00:00,10,TYPE5,FAULT8,LEVEL2,29 143 40 23,FAIL
FAULT5124,NODE124,1,2020-09-18 00:00:00,2020-09-03 00:00:00,20,TYPE2,FAULT6,LEVEL4,179 30 121 93 2 144 12,FAIL
FAULT9990,NODE150,2,2020-08-28 00:00:00,2020-08-12 00:00:00,2,TYPE4,FAULT2,LEVEL5,4 83 110 21 136 127 23 134 107 69 151 189 68 202,FAIL
FAULT8193,NODE14,0,2020-03-28 00:00:00,2020-03-24 00:00:00,7,TYPE2,FAULT5,LEVEL1,166 125 155 190 117 33 10 169 13 78 158 51 187 41,SUCCESS
FAULT5403,NODE386,0,2020-04-01 00:00:00,2020-03-25 00:00:00,15,TYPE5,FAULT8,LEVEL2,65 68 155 191 55 96 94 29 163 51 128 132 190 30,SUCCESS
FAULT3983,NODE173,2,2020-06-08 00:00:00,2020-06-02 00:00:00,4,TYPE4,FAULT8,LEVEL1,25 98 168 144 12 60 30 83 155 33 190 95 68,FAIL
FAULT3259,NODE400,0,2020-08-25 00:00:00,2020-08-24 00:00:00,4,TYPE4,FAULT9,LEVEL5,1 40 37 94 118 117 168 129 127 149 28 128 51,SUCCESS
FAULT2975,NODE334,1,2020-01-21 00:00:00,2020-01-13 00:00:00,15,TYPE5,FAULT5,LEVEL2,96 191 128 26 141 7 55 178,FAIL
FAULT278,NODE452,0,2020-11-17 00:00:00,2020-11-15 00:00:00,15,TYPE5,FAULT6,LEVEL5,192 46 32 6 177 172 91 116 136 7 202,SUCCESS
FAULT9756,NODE23,0,2020-04-16 00:00:00,2020-04-14 00:00:00,0,TYPE5,FAULT2,LEVEL4,24 112 138 86 45 96 12 148 74 170 14 139 113 169 64,SUCCESS
FAULT4683,NODE215,0,2020-07-19 00:00:00,2020-07-11 00:00:00,11,TYPE1,FAULT5,LEVEL5,128 74 15 122 152 130 108 3 48 203,FAIL
FAULT9111,NODE55,2,2020-12-11 00:00:00,2020-11-25 00:00:00,20,TYPE4,FAULT7,LEVEL4,145 95 190 155 200 158 54,FAIL
FAULT2634,NODE284,0,2020-11-11 00:00:00,2020-11-05 00:00:00,9,TYPE1,FAULT3,LEVEL2,46 120 34 94 191 13 143 47,SUCCESS
FAULT4071,NODE75,2,2020-07-14 00:00:00,2020-06-21 00:00:00,10,TYPE1,FAULT2,LEVEL5,56 25 91 185 161 4 76 73 163 144 32 74 136 48,FAIL
FAULT8510,NODE2,3,2020-09-20 00:00:00,2020-09-07 00:00:00,4,TYPE4,FAULT4,LEVEL2,62 45 174 141 98 165 88 60,FAIL
FAULT9679,NODE310,1,2020-09-10 00:00:00,2020-09-03 00:00:00,5,TYPE2,FAULT5,LEVEL2,172 124 42 24 36 101 109 182 73 44 69 126 176,SUCCESS
FAULT2042,NODE300,0,2020-09-12 00:00:00,2020-09-03 00:00:00,4,TYPE2,FAULT2,LEVEL3,119 142 89 78 157 186 171 87 0 155 19 117 69 80,FAIL
FAULT7004,NODE78,0,2020-11-02 00:00:00,2020-11-01 00:00:00,12,TYPE2,FAULT5,LEVEL1,152 49 1 173 163 100 190 42 5 191 198 121 27,FAIL
FAULT9795,NODE144,3,2021-01-16 00:00:00,2020-12-23 00:00:00,6,TYPE4,FAULT2,LEVEL1,203 155 151 78 1 29 133 47 175 198 115 93 41 171 201,SUCCESS
FAULT7259,NODE254,0,2020-02-09 00:00:00,2020-02-06 00:00:00,15,TYPE3,FAULT3,LEVEL2,85 153 175 48 100 202,FAIL
FAULT3318,NODE387,1,2020-01-07 00:00:00,2020-01-02 00:00:00,11,TYPE5,FAULT3,LEVEL1,148 100 15 10 73 91 155 45 124 112 195 77,FAIL
FAULT7079,NODE403,1,2020-04-29 00:00:00,2020-04-18 00:00:00,3,TYPE3,FAULT9,LEVEL1,54 7 15 127 116 149 103 64 117,FAIL
FAULT725,NODE364,0,2020-08-31 00:00:00,2020-08-22 00:00:00,9,TYPE2,FAULT6,LEVEL3,6 49 144 24,SUCCESS
FAULT271,NODE446,0,2020-11-10 00:00:00,2020-11-01 00:00:00,16,TYPE2,FAULT8,LEVEL4,142 179 149 101 98 64 121 154 195,SUCCESS
FAULT9511,NODE302,2,2020-12-07 00:00:00,2020-11-22 00:00:00,8,TYPE3,FAULT4,LEVEL4,180 151 106 23 194 111 89,SUCCESS
FAULT2543,NODE100,0,2020-09-23 00:00:00,2020-09-17 00:00:00,0,TYPE4,FAULT8,LEVEL1,111 103 123 151 188 35 38 44 15 119 1 169 198 196 201,FAIL
FAULT4,NODE290,1,2020-09-01 00:00:00,2020-08-21 00:00:00,1,TYPE2,FAULT5,LEVEL2,98 6 109,SUCCESS
FAULT7290,NODE8,3,2020-02-12 00:00:00,2020-01-10 00:00:00,13,TYPE3,FAULT6,LEVEL2,74 188 185 164 115 119 136 113 2,FAIL
FAULT799,NODE444,0,2020-09-17 00:00:00,2020-09-08 00:00:00,18,TYPE3,FAULT7,LEVEL2,142 125 159 27 169 38 158 4 16 170 119 100 171 187 96,FAIL
FAULT1777,NODE282,0,2020-04-21 00:00:00,2020-04-15 00:00:00,3,TYPE1,FAULT1,LEVEL3,20 64 110 31 137 1 91 18 34 25 96 74 58 166 41 200,SUCCESS
FAULT6081,NODE123,0,2020-03-10 00:00:00,2020-03-04 00:00:00,8,TYPE5,FAULT6,LEVEL4,102 69 7 85 47 150 75 190 54 144,SUCCESS
FAULT5293,NODE171,2,2020-10-03 00:00:00,2020-09-10 00:00:00,12,TYPE2,FAULT8,LEVEL5,2 77 179 1 43,SUCCESS
FAULT1023,NODE280,2,2020-11-22 00:00:00,2020-11-08 00:00:00,14,TYPE3,FAULT1,LEVEL3,128 157 49 176 70 196 178 9 146 184 17,SUCCESS
FAULT6864,NODE327,0,2020-09-11 00:00:00,2020-09-08 00:00:00,16,TYPE1,FAULT4,LEVEL2,142 114 118 111 132 159 135 165 199,FAIL
FAULT2643,NODE399,0,2020-07-03 00:00:00,2020-06-25 00:00:00,10,TYPE2,FAULT7,LEVEL5,142 1 59 94 203 48 102 121 141 31 203,SUCCESS
FAULT7348,NODE206,0,2020-05-18 00:00:00,2020-05-17 00:00:00,18,TYPE1,FAULT4,LEVEL3,199 23 109 69 116 137 147 197 59 50 63,SUCCESS
FAULT3853,NODE317,0,2020-08-30 00:00:00,2020-08-20 00:00:00,17,TYPE4,FAULT7,LEVEL2,103 123 46,FAIL
FAULT447,NODE491,1,2020-06-09 00:00:00,2020-06-02 00:00:00,16,TYPE2,FAULT9,LEVEL1,77 179 90 176 129 196 8 56 202,SUCCESS
FAULT7901,NODE309,0,2020-11-17 00:00:00,2020-11-09 00:00:00,10,TYPE4,FAULT6,LEVEL3,109 119 41 31 69 1 13,SUCCESS
FAULT6221,NODE175,1,2020-09-26 00:00:00,2020-09-19 00:00:00,18,TYPE4,FAULT8,LEVEL4,131 160 19 4 96 33 194 49 37 124 147 79 105,FAIL
FAULT4746,NODE46,0,2020-06-04 00:00:00,2020-06-02 00:00:00,17,TYPE2,FAULT9,LEVEL5,68 1 88 192 116 25 158 195 77 172 4,SUCCESS
FAULT8948,NODE41,2,2020-08-07 00:00:00,2020-07-24 00:00:00,17,TYPE1,FAULT4,LEVEL4,174 15 76 68 177 145,SUCCESS
FAULT1618,NODE62,0,2020-06-16 00:00:00,2020-06-13 00:00:00,12,TYPE2,FAULT5,LEVEL3,147 190 104 123 4 154 111 129 53,SUCCESS
FAULT7205,NODE482,0,2020-11-23 00:00:00,2020-11-21 00:00:00,20,TYPE3,FAULT6,LEVEL4,21 161 61 168 54 66 60 153 83 149 108 200,FAIL
FAULT2423,NODE271,0,2020-03-06 00:00:00,2020-03-02 00:00:00,17,TYPE3,FAULT9,LEVEL5,49 30 32 13 8 96,SUCCESS
FAULT8547,NODE297,2,2020-05-02 00:00:00,2020-04-14 00:00:00,8,TYPE4,FAULT6,LEVEL4,139 170 199 87 130 85 3 83 104 156 143 135 101,SUCCESS
FAULT6720,NODE303,1,2020-06-15 00:00:00,2020-06-02 00:00:00,11,TYPE1,FAULT9,LEVEL3,135 95 175,FAIL
FAULT4247,NODE283,0,2020-08-22 00:00:00,2020-08-12 00:00:00,17,TYPE4,FAULT1,LEVEL5,163 188 67 59 193 182 196 53 135 64 26 21 46 29,SUCCESS
FAULT7092,NODE497,1,2020-10-13 00:00:00,2020-10-11 00:00:00,5,TYPE3,FAULT4,LEVEL3,139 194 122 91 201,SUCCESS
FAULT2188,NODE403,0,2020-09-11 00:00:00,2020-09-06 00:00:00,12,TYPE2,FAULT3,LEVEL5,189 195 134 202 45 26 42 144,FAIL
FAULT1477,NODE381,0,2020-02-28 00:00:00,2020-02-21 00:00:00,2,TYPE2,FAULT5,LEVEL4,70 154 113 148 72 117,FAIL
FAULT6322,NODE311,1,2020-09-25 00:00:00,2020-09-12 00:00:00,14,TYPE4,FAULT2,LEVEL2,134 17 110 14,SUCCESS
FAULT9512,NODE205,3,2020-08-03 00:00:00,2020-07-17 00:00:00,7,TYPE5,FAULT3,LEVEL2,88 36 25 136 127 75 62 189 144 184 29 203,SUCCESS
FAULT3252,NODE165,2,2020-10-01 00:00:00,2020-09-01 00:00:00,18,TYPE1,FAULT9,LEVEL1,25 100 73 174 139 136 138 62 131 30 153 202 84,FAIL
FAULT8429,NODE331,0,2020-08-03 00:00:00,2020-07-24 00:00:00,4,TYPE2,FAULT5,LEVEL4,168 30 129 169 197 155 170 203 159 107 123,SUCCESS
FAULT705,NODE49,0,2020-06-09 00:00:00,2020-06-03 00:00:00,10,TYPE2,FAULT8,LEVEL2,4 164 24 154 66 14 139 116,SUCCESS
FAULT8790,NODE119,4,2020-09-01 00:00:00,2020-07-20 00:00:00,14,TYPE2,FAULT4,LEVEL4,24 45 102 162,SUCCESS
FAULT583,NODE133,0,2020-11-25 00:00:00,2020-11-15 00:00:00,8,TYPE2,FAULT8,LEVEL1,6 111 157 4 49,SUCCESS
FAULT4698,NODE306,0,2020-12-27 00:00:00,2020-12-23 00:00:00,18,TYPE2,FAULT6,LEVEL3,13 188 26 170 44 168 199 105 115 23 159 29 148 131 48,FAIL
FAULT707,NODE32,0,2020-03-22 00:00:00,2020-03-14 00:00:00,14,TYPE2,FAULT3,LEVEL5,67 100 12 133 42 201 83 189,SUCCESS
FAULT4014,NODE2,1,2020-03-14 00:00:00,2020-03-04 00:00:00,12,TYPE2,FAULT9,LEVEL1,74 1 199 92 100 143 96 23 26 167 120 173 139 85 202,FAIL
FAULT637,NODE238,0,2020-02-21 00:00:00,2020-02-13 00:00:00,17,TYPE1,FAULT5,LEVEL2,112 113 148 76 128 89 42,FAIL
FAULT177,NODE340,0,2020-12-18 00:00:00,2020-12-09 00:00:00,11,TYPE5,FAULT5,LEVEL4,47 144 157 95 153 161 45 121,FAIL
FAULT9255,NODE411,0,2020-04-23 00:00:00,2020-04-15 00:00:00,10,TYPE1,FAULT4,LEVEL3,147 13 138 12 47 90 52 55 187 59 93 177 50 184 39,FAIL
FAULT2653,NODE472,1,2020-03-03 00:00:00,2020-02-12 00:00:00,17,TYPE5,FAULT5,LEVEL2,120 151 81 56 21 40 70 4,SUCCESS
FAULT9686,NODE119,0,2020-01-20 00:00:00,2020-01-14 00:00:00,20,TYPE3,FAULT7,LEVEL5,199 35 50 191 185 24 197 168 167 146 73 184 79 172 47,SUCCESS
FAULT1248,NODE436,3,2020-09-11 00:00:00,2020-08-20 00:00:00,4,TYPE2,FAULT1,LEVEL5,83 145 161 56 23 200 46 90 118 50 103,FAIL
FAULT1580,NODE44,1,2020-02-21 00:00:00,2020-02-13 00:00:00,8,TYPE2,FAULT6,LEVEL2,95 49 160 63 107,SUCCESS
FAULT77,NODE297,1,2020-11-25 00:00:00,2020-11-08 00:00:00,4,TYPE3,FAULT6,LEVEL4,15 7 47 182,SUCCESS
